"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"C1_PathOfTravelShape","44.579120253","-123.275950552",19147,
"C1_PathOfTravelShape","44.579130533","-123.275951046",19148,
"C1_PathOfTravelShape","44.579219358","-123.275952438",19149,
"C1_PathOfTravelShape","44.579396974","-123.275946098",19150,
"C1_PathOfTravelShape","44.579522105","-123.275943697",19151,
"C1_PathOfTravelShape","44.579788798","-123.275944046",19152,
"C1_PathOfTravelShape","44.580006033","-123.275944330",19153,
"C1_PathOfTravelShape","44.580054624","-123.275944117",19154,
"C1_PathOfTravelShape","44.580225848","-123.275946590",19155,
"C1_PathOfTravelShape","44.580366978","-123.275948575",19156,
"C1_PathOfTravelShape","44.580479875","-123.275951124",19157,
"C1_PathOfTravelShape","44.580578169","-123.275951050",19158,
"C1_PathOfTravelShape","44.580773857","-123.275952779",19159,
"C1_PathOfTravelShape","44.580973849","-123.275953754",19160,
"C1_PathOfTravelShape","44.581150712","-123.275953617",19161,
"C1_PathOfTravelShape","44.581381876","-123.275956573",19162,
"C1_PathOfTravelShape","44.581537496","-123.275958774",19163,
"C1_PathOfTravelShape","44.581574970","-123.275959137",19164,
"C1_PathOfTravelShape","44.581599495","-123.275959355",19165,
"C1_PathOfTravelShape","44.581691181","-123.275959443",19166,
"C1_PathOfTravelShape","44.581850679","-123.275960873",19167,
"C1_PathOfTravelShape","44.582017568","-123.275961697",19168,
"C1_PathOfTravelShape","44.582197526","-123.275961230",19169,
"C1_PathOfTravelShape","44.582430931","-123.275963811",19170,
"C1_PathOfTravelShape","44.582604931","-123.275964977",19171,
"C1_PathOfTravelShape","44.582772337","-123.275969187",19172,
"C1_PathOfTravelShape","44.582896625","-123.275968924",19173,
"C1_PathOfTravelShape","44.582979134","-123.275969050",19174,
"C1_PathOfTravelShape","44.583721442","-123.275974022",19175,
"C1_PathOfTravelShape","44.583820056","-123.275974851",19176,
"C1_PathOfTravelShape","44.584037084","-123.275976677",19177,
"C1_PathOfTravelShape","44.584370172","-123.275979479",19178,
"C1_PathOfTravelShape","44.584768279","-123.275981707",19179,
"C1_PathOfTravelShape","44.584864484","-123.275981941",19180,
"C1_PathOfTravelShape","44.585002654","-123.275985704",19181,
"C1_PathOfTravelShape","44.585211030","-123.275987562",19182,
"C1_PathOfTravelShape","44.585248975","-123.275989034",19183,
"C1_PathOfTravelShape","44.585345784","-123.275992789",19184,
"C1_PathOfTravelShape","44.585365871","-123.275993568",19185,
"C1_PathOfTravelShape","44.585483894","-123.275993484",19186,
"C1_PathOfTravelShape","44.585650275","-123.276001005",19187,
"C1_PathOfTravelShape","44.585766845","-123.276004209",19188,
"C1_PathOfTravelShape","44.585924257","-123.276006681",19189,
"C1_PathOfTravelShape","44.586192524","-123.276011238",19190,
"C1_PathOfTravelShape","44.586253264","-123.276014159",19191,
"C1_PathOfTravelShape","44.586309867","-123.276017842",19192,
"C1_PathOfTravelShape","44.586343914","-123.276018038",19193,
"C1_PathOfTravelShape","44.586396475","-123.276018645",19194,
"C1_PathOfTravelShape","44.586465265","-123.276018593",19195,
"C1_PathOfTravelShape","44.586628421","-123.276017797",19196,
"C1_PathOfTravelShape","44.586806828","-123.276021096",19197,
"C1_PathOfTravelShape","44.587017066","-123.276024006",19198,
"C1_PathOfTravelShape","44.587243994","-123.276024836",19199,
"C1_PathOfTravelShape","44.587430257","-123.276026113",19200,
"C1_PathOfTravelShape","44.587638498","-123.276026525",19201,
"C1_PathOfTravelShape","44.587753733","-123.276028226",19202,
"C1_PathOfTravelShape","44.587842429","-123.276024329",19203,
"C1_PathOfTravelShape","44.587958087","-123.276022691",19204,
"C1_PathOfTravelShape","44.588125068","-123.276016318",19205,
"C1_PathOfTravelShape","44.588300864","-123.276014211",19206,
"C1_PathOfTravelShape","44.588387473","-123.276015014",19207,
"C1_PathOfTravelShape","44.588438836","-123.276015563",19208,
"C1_PathOfTravelShape","44.588558917","-123.276018939",19209,
"C1_PathOfTravelShape","44.588750235","-123.276020458",19210,
"C1_PathOfTravelShape","44.588950461","-123.276022405",19211,
"C1_PathOfTravelShape","44.589215552","-123.276026992",19212,
"C1_PathOfTravelShape","44.589484041","-123.276029342",19213,
"C1_PathOfTravelShape","44.589672008","-123.276034542",19214,
"C1_PathOfTravelShape","44.589847589","-123.276037703",19215,
"C1_PathOfTravelShape","44.589953252","-123.276037984",19216,
"C1_PathOfTravelShape","44.590010966","-123.276038360",19217,
"C1_PathOfTravelShape","44.590092517","-123.276035560",19218,
"C1_PathOfTravelShape","44.590290342","-123.276033210",19219,
"C1_PathOfTravelShape","44.590367292","-123.276033411",19220,
"C1_PathOfTravelShape","44.590505994","-123.276029519",19221,
"C1_PathOfTravelShape","44.590521339","-123.276029349",19222,
"C1_PathOfTravelShape","44.590652101","-123.276027903",19223,
"C1_PathOfTravelShape","44.590798223","-123.276029170",19224,
"C1_PathOfTravelShape","44.590887771","-123.276032516",19225,
"C1_PathOfTravelShape","44.591000636","-123.276039864",19226,
"C1_PathOfTravelShape","44.591113431","-123.276050091",19227,
"C1_PathOfTravelShape","44.591135973","-123.276050693",19228,
"C1_PathOfTravelShape","44.591199088","-123.276054690",19229,
"C1_PathOfTravelShape","44.591262132","-123.276061563",19230,
"C1_PathOfTravelShape","44.591288876","-123.276065731",19231,
"C1_PathOfTravelShape","44.591324935","-123.276071306",19232,
"C1_PathOfTravelShape","44.591387410","-123.276083912",19233,
"C1_PathOfTravelShape","44.591450247","-123.276092215",19234,
"C1_PathOfTravelShape","44.591553281","-123.276108694",19235,
"C1_PathOfTravelShape","44.591683935","-123.276135623",19236,
"C1_PathOfTravelShape","44.591827972","-123.276169438",19237,
"C1_PathOfTravelShape","44.591958107","-123.276206907",19238,
"C1_PathOfTravelShape","44.592090215","-123.276244469",19239,
"C1_PathOfTravelShape","44.592148672","-123.276261272",19240,
"C1_PathOfTravelShape","44.592201955","-123.276275361",19241,
"C1_PathOfTravelShape","44.592243862","-123.276284981",19242,
"C1_PathOfTravelShape","44.592261589","-123.276289406",19243,
"C1_PathOfTravelShape","44.592298820","-123.276298701",19244,
"C1_PathOfTravelShape","44.592298444","-123.276346670",19245,
"C1_PathOfTravelShape","44.592299978","-123.276441331",19246,
"C1_PathOfTravelShape","44.592303678","-123.276535135",19247,
"C1_PathOfTravelShape","44.592309123","-123.276624222",19248,
"C1_PathOfTravelShape","44.592317690","-123.276739865",19249,
"C1_PathOfTravelShape","44.592328484","-123.276855617",19250,
"C1_PathOfTravelShape","44.592341345","-123.276970987",19251,
"C1_PathOfTravelShape","44.592356372","-123.277085501",19252,
"C1_PathOfTravelShape","44.592371433","-123.277184655",19253,
"C1_PathOfTravelShape","44.592380480","-123.277238866",19254,
"C1_PathOfTravelShape","44.592398125","-123.277341022",19255,
"C1_PathOfTravelShape","44.592417753","-123.277442795",19256,
"C1_PathOfTravelShape","44.592439546","-123.277543711",19257,
"C1_PathOfTravelShape","44.592463419","-123.277643768",19258,
"C1_PathOfTravelShape","44.592489286","-123.277742962",19259,
"C1_PathOfTravelShape","44.592495916","-123.277766326",19260,
"C1_PathOfTravelShape","44.592514935","-123.277833499",19261,
"C1_PathOfTravelShape","44.592548308","-123.277948418",19262,
"C1_PathOfTravelShape","44.592583671","-123.278062473",19263,
"C1_PathOfTravelShape","44.592621042","-123.278175183",19264,
"C1_PathOfTravelShape","44.592660332","-123.278286545",19265,
"C1_PathOfTravelShape","44.592701544","-123.278396560",19266,
"C1_PathOfTravelShape","44.592741105","-123.278496893",19267,
"C1_PathOfTravelShape","44.592847870","-123.278773310",19268,
"C1_PathOfTravelShape","44.592924272","-123.278983449",19269,
"C1_PathOfTravelShape","44.592950982","-123.279069238",19270,
"C1_PathOfTravelShape","44.592975783","-123.279155897",19271,
"C1_PathOfTravelShape","44.592998492","-123.279243896",19272,
"C1_PathOfTravelShape","44.593019123","-123.279332756",19273,
"C1_PathOfTravelShape","44.593037758","-123.279422480",19274,
"C1_PathOfTravelShape","44.593054228","-123.279513059",19275,
"C1_PathOfTravelShape","44.593068620","-123.279604497",19276,
"C1_PathOfTravelShape","44.593072857","-123.279634471",19277,
"C1_PathOfTravelShape","44.593083502","-123.279724770",19278,
"C1_PathOfTravelShape","44.593091908","-123.279815441",19279,
"C1_PathOfTravelShape","44.593098246","-123.279906494",19280,
"C1_PathOfTravelShape","44.593102429","-123.279997921",19281,
"C1_PathOfTravelShape","44.593104375","-123.280089721",19282,
"C1_PathOfTravelShape","44.593104516","-123.280136303",19283,
"C1_PathOfTravelShape","44.593103951","-123.280267354",19284,
"C1_PathOfTravelShape","44.593103143","-123.280425761",19285,
"C1_PathOfTravelShape","44.593102459","-123.280788235",19286,
"C1_PathOfTravelShape","44.593101220","-123.281173248",19287,
"C1_PathOfTravelShape","44.593101944","-123.281537712",19288,
"C1_PathOfTravelShape","44.593098829","-123.281988413",19289,
"C1_PathOfTravelShape","44.593099404","-123.282177616",19290,
"C1_PathOfTravelShape","44.593108167","-123.282504536",19291,
"C1_PathOfTravelShape","44.593114777","-123.282831831",19292,
"C1_PathOfTravelShape","44.593116271","-123.282927932",19293,
"C1_PathOfTravelShape","44.593123401","-123.283251410",19294,
"C1_PathOfTravelShape","44.593129662","-123.283369828",19295,
"C1_PathOfTravelShape","44.593147574","-123.283708231",19296,
"C1_PathOfTravelShape","44.593156168","-123.283860850",19297,
"C1_PathOfTravelShape","44.593170907","-123.284087708",19298,
"C1_PathOfTravelShape","44.593189092","-123.284418443",19299,
"C1_PathOfTravelShape","44.593209482","-123.284754369",19300,
"C1_PathOfTravelShape","44.593210079","-123.284764199",19301,
"C1_PathOfTravelShape","44.593237352","-123.285133304",19302,
"C1_PathOfTravelShape","44.593262334","-123.285459568",19303,
"C1_PathOfTravelShape","44.593289081","-123.285790717",19304,
"C1_PathOfTravelShape","44.593305226","-123.286005640",19305,
"C1_PathOfTravelShape","44.593315316","-123.286139127",19306,
"C1_PathOfTravelShape","44.593335401","-123.286409938",19307,
"C1_PathOfTravelShape","44.593346716","-123.286587657",19308,
"C1_PathOfTravelShape","44.593355804","-123.286765269",19309,
"C1_PathOfTravelShape","44.593362823","-123.286943262",19310,
"C1_PathOfTravelShape","44.593366622","-123.287077886",19311,
"C1_PathOfTravelShape","44.593369498","-123.287204783",19312,
"C1_PathOfTravelShape","44.593370315","-123.287331580",19313,
"C1_PathOfTravelShape","44.593368809","-123.287458746",19314,
"C1_PathOfTravelShape","44.593365247","-123.287585812",19315,
"C1_PathOfTravelShape","44.593362886","-123.287643316",19316,
"C1_PathOfTravelShape","44.593356361","-123.287827856",19317,
"C1_PathOfTravelShape","44.593347707","-123.288011814",19318,
"C1_PathOfTravelShape","44.593336825","-123.288195664",19319,
"C1_PathOfTravelShape","44.593335846","-123.288210981",19320,
"C1_PathOfTravelShape","44.593322696","-123.288375515",19321,
"C1_PathOfTravelShape","44.593307415","-123.288539468",19322,
"C1_PathOfTravelShape","44.593289993","-123.288703315",19323,
"C1_PathOfTravelShape","44.593277720","-123.288807872",19324,
"C1_PathOfTravelShape","44.593273696","-123.288838889",19325,
"C1_PathOfTravelShape","44.593252226","-123.289006862",19326,
"C1_PathOfTravelShape","44.593228787","-123.289205950",19327,
"C1_PathOfTravelShape","44.593211277","-123.289369793",19328,
"C1_PathOfTravelShape","44.593196112","-123.289556797",19329,
"C1_PathOfTravelShape","44.593183089","-123.289743902",19330,
"C1_PathOfTravelShape","44.593172281","-123.289931596",19331,
"C1_PathOfTravelShape","44.593171462","-123.289947402",19332,
"C1_PathOfTravelShape","44.593164019","-123.290193356",19333,
"C1_PathOfTravelShape","44.593161250","-123.290367994",19334,
"C1_PathOfTravelShape","44.593160797","-123.290528821",19335,
"C1_PathOfTravelShape","44.593160005","-123.290724201",19336,
"C1_PathOfTravelShape","44.593159719","-123.290895598",19337,
"C1_PathOfTravelShape","44.593159167","-123.291102033",19338,
"C1_PathOfTravelShape","44.593158980","-123.291276316",19339,
"C1_PathOfTravelShape","44.593159225","-123.291440058",19340,
"C1_PathOfTravelShape","44.593159245","-123.291612910",19341,
"C1_PathOfTravelShape","44.593158961","-123.291804953",19342,
"C1_PathOfTravelShape","44.593159549","-123.291954787",19343,
"C1_PathOfTravelShape","44.593160012","-123.292252019",19344,
"C1_PathOfTravelShape","44.593161352","-123.292409571",19345,
"C1_PathOfTravelShape","44.593161071","-123.292622262",19346,
"C1_PathOfTravelShape","44.593162228","-123.292766361",19347,
"C1_PathOfTravelShape","44.593162504","-123.292970435",19348,
"C1_PathOfTravelShape","44.593163401","-123.293142370",19349,
"C1_PathOfTravelShape","44.593163981","-123.293344538",19350,
"C1_PathOfTravelShape","44.593164543","-123.293526540",19351,
"C1_PathOfTravelShape","44.593165702","-123.293674001",19352,
"C1_PathOfTravelShape","44.593166233","-123.294016849",19353,
"C1_PathOfTravelShape","44.593165980","-123.294153793",19354,
"C1_PathOfTravelShape","44.593165977","-123.294155599",19355,
"C1_PathOfTravelShape","44.593166653","-123.294296253",19356,
"C1_PathOfTravelShape","44.593166828","-123.294332815",19357,
"C1_PathOfTravelShape","44.593166946","-123.294492232",19358,
"C1_PathOfTravelShape","44.593166996","-123.294558489",19359,
"C1_PathOfTravelShape","44.593167998","-123.294788529",19360,
"C1_PathOfTravelShape","44.593168534","-123.294971489",19361,
"C1_PathOfTravelShape","44.593169258","-123.295174625",19362,
"C1_PathOfTravelShape","44.593169985","-123.295398407",19363,
"C1_PathOfTravelShape","44.593171878","-123.295658257",19364,
"C1_PathOfTravelShape","44.593172311","-123.295883467",19365,
"C1_PathOfTravelShape","44.593173337","-123.296067413",19366,
"C1_PathOfTravelShape","44.593174440","-123.296289772",19367,
"C1_PathOfTravelShape","44.593174839","-123.296488571",19368,
"C1_PathOfTravelShape","44.593174973","-123.296509388",19369,
"C1_PathOfTravelShape","44.593176082","-123.296736857",19370,
"C1_PathOfTravelShape","44.593176127","-123.296887155",19371,
"C1_PathOfTravelShape","44.593177266","-123.297076867",19372,
"C1_PathOfTravelShape","44.593177693","-123.297329924",19373,
"C1_PathOfTravelShape","44.593177452","-123.297509487",19374,
"C1_PathOfTravelShape","44.593179242","-123.297721318",19375,
"C1_PathOfTravelShape","44.593179490","-123.297773665",19376,
"C1_PathOfTravelShape","44.593181667","-123.297883244",19377,
"C1_PathOfTravelShape","44.593186009","-123.297991968",19378,
"C1_PathOfTravelShape","44.593192566","-123.298101280",19379,
"C1_PathOfTravelShape","44.593199631","-123.298186606",19380,
"C1_PathOfTravelShape","44.593210496","-123.298295167",19381,
"C1_PathOfTravelShape","44.593223427","-123.298403346",19382,
"C1_PathOfTravelShape","44.593238611","-123.298510674",19383,
"C1_PathOfTravelShape","44.593247002","-123.298570139",19384,
"C1_PathOfTravelShape","44.593260700","-123.298654350",19385,
"C1_PathOfTravelShape","44.593276476","-123.298737700",19386,
"C1_PathOfTravelShape","44.593294418","-123.298820194",19387,
"C1_PathOfTravelShape","44.593329594","-123.298972186",19388,
"C1_PathOfTravelShape","44.593353229","-123.299074162",19389,
"C1_PathOfTravelShape","44.593404840","-123.299289851",19390,
"C1_PathOfTravelShape","44.593451107","-123.299478872",19391,
"C1_PathOfTravelShape","44.593493628","-123.299649467",19392,
"C1_PathOfTravelShape","44.593513022","-123.299728672",19393,
"C1_PathOfTravelShape","44.593537549","-123.299829253",19394,
"C1_PathOfTravelShape","44.593577608","-123.299998769",19395,
"C1_PathOfTravelShape","44.593626807","-123.300197536",19396,
"C1_PathOfTravelShape","44.593665141","-123.300353523",19397,
"C1_PathOfTravelShape","44.593721876","-123.300583867",19398,
"C1_PathOfTravelShape","44.593763625","-123.300757787",19399,
"C1_PathOfTravelShape","44.593809685","-123.300951603",19400,
"C1_PathOfTravelShape","44.593828887","-123.301035121",19401,
"C1_PathOfTravelShape","44.593845923","-123.301119493",19402,
"C1_PathOfTravelShape","44.593860977","-123.301204251",19403,
"C1_PathOfTravelShape","44.593876275","-123.301303424",19404,
"C1_PathOfTravelShape","44.593889429","-123.301402494",19405,
"C1_PathOfTravelShape","44.593900504","-123.301502423",19406,
"C1_PathOfTravelShape","44.593906667","-123.301579066",19407,
"C1_PathOfTravelShape","44.593913797","-123.301689367",19408,
"C1_PathOfTravelShape","44.593918785","-123.301799564",19409,
"C1_PathOfTravelShape","44.593921607","-123.301910617",19410,
"C1_PathOfTravelShape","44.593921640","-123.301954311",19411,
"C1_PathOfTravelShape","44.593920267","-123.302054598",19412,
"C1_PathOfTravelShape","44.593916670","-123.302154775",19413,
"C1_PathOfTravelShape","44.593912342","-123.302231145",19414,
"C1_PathOfTravelShape","44.593912247","-123.302232825",19415,
"C1_PathOfTravelShape","44.593847024","-123.302223895",19416,
"C1_PathOfTravelShape","44.593774497","-123.302215573",19417,
"C1_PathOfTravelShape","44.593656722","-123.302202173",19418,
"C1_PathOfTravelShape","44.593514936","-123.302188568",19419,
"C1_PathOfTravelShape","44.593472991","-123.302181730",19420,
